ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
4318,-0.84,-0.46,-0.25,8.76,2.89,-204.03,20983
4319,-0.82,-0.38,-0.27,8.93,2.08,-204.6,20983
4320,-0.82,-0.39,-0.24,8.98,1.89,-205.07,20983
4321,-0.83,-0.46,-0.28,8.96,-0.82,-204.24,20983
4322,-0.74,-0.42,-0.19,8.98,2.53,-205.63,8421
4323,-0.75,-0.5,-0.27,8.52,1.05,-204.0,8421
4324,-0.78,-0.45,-0.21,9.09,3.14,-205.7,8421
4325,-0.79,-0.57,-0.28,8.99,1.87,-204.6,8421
4326,-0.7,-0.55,-0.2,8.6,2.13,-203.87,8421
4327,-0.67,-0.55,-0.21,8.68,3.04,-205.54,8421
4328,-0.67,-0.58,-0.24,8.18,3.01,-205.18,8421
4329,-0.68,-0.58,-0.22,8.3,2.96,-206.69,8421
4330,-0.69,-0.72,-0.24,8.77,2.61,-205.11,8421
4331,-0.6,-0.59,-0.23,8.48,3.1,-205.95,8421
4332,-0.58,-0.72,-0.2,8.15,4.4,-205.91,8421
4333,-0.53,-0.66,-0.19,7.97,6.23,-206.69,8421
4334,-0.64,-0.81,-0.28,7.84,6.93,-208.74,-5036
4335,-0.69,-0.87,-0.27,8.94,1.11,-204.19,-5036
4336,-0.55,-0.64,-0.18,8.08,3.6,-205.77,-5036
4337,-0.53,-0.91,-0.21,8.73,2.82,-206.02,-5036
4338,-0.47,-0.8,-0.25,8.68,2.33,-204.73,-5036
4339,-0.46,-0.84,-0.17,8.66,3.53,-205.58,-5036
4340,-0.45,-0.9,-0.2,8.91,3.34,-204.12,-5036
4341,-0.45,-0.83,-0.18,8.82,2.94,-205.85,-5036
4342,-0.37,-0.89,-0.22,8.99,1.44,-204.73,-5036
4343,-0.39,-0.93,-0.2,8.53,2.45,-204.66,-5036
4344,-0.38,-1.05,-0.21,10.02,0.58,-203.83,-5036
4345,-0.3,-0.86,-0.16,9.17,1.73,-202.22,-5036
4346,-0.27,-0.89,-0.16,8.96,1.95,-205.24,-5036
4347,-0.23,-0.97,-0.16,9.34,2.16,-205.35,-17695
4348,-0.2,-0.87,-0.15,9.37,2.89,-205.19,-17695
4349,-0.19,-0.94,-0.19,8.61,2.95,-206.49,-17695
4350,-0.17,-1.04,-0.17,8.58,2.05,-205.26,-17695
4351,-0.07,-0.97,-0.15,8.94,1.56,-205.78,-17695
4352,-0.11,-0.99,-0.11,8.63,2.95,-206.28,-17695
4353,-0.09,-0.97,-0.15,8.29,3.24,-205.8,-17695
4354,-0.03,-1.01,-0.14,8.96,2.62,-206.73,-17695
4355,-0.03,-0.97,-0.15,8.69,3.6,-206.3,-17695
4356,0.0,-1.0,-0.13,8.54,3.29,-207.66,-17695
4357,0.06,-1.01,-0.12,8.77,4.07,-207.11,-17695
4358,0.06,-1.01,-0.15,8.54,3.96,-206.77,-17695
4359,0.07,-0.97,-0.15,8.52,3.48,-207.97,-28549
4360,0.14,-0.97,-0.09,8.5,3.34,-208.58,-28549
4361,0.13,-1.05,-0.12,8.59,3.31,-208.15,-28549
4362,0.2,-1.05,-0.08,8.85,4.43,-208.27,-28549
4363,0.23,-1.07,-0.12,9.92,4.4,-206.54,-28549
4364,0.21,-0.89,-0.13,9.34,4.16,-207.62,-28549
4365,0.26,-0.97,-0.1,9.04,2.86,-209.2,-28549
4366,0.29,-0.99,-0.12,8.94,1.75,-207.66,-28549
4367,0.33,-0.95,-0.07,8.92,2.32,-210.78,-28549
4368,0.35,-1.04,-0.1,9.18,2.1,-209.47,-28549
4369,0.43,-1.01,-0.05,9.6,4.76,-208.76,-28549
4370,0.4,-0.91,-0.15,9.02,2.06,-209.43,-28549
4371,0.38,-0.94,-0.04,9.02,2.49,-210.87,-35561
4372,0.41,-0.95,-0.13,9.22,0.73,-210.37,-35561
4373,0.49,-0.89,-0.05,8.85,1.61,-211.35,-35561
4374,0.51,-0.9,-0.1,9.11,-0.01,-211.5,-35561
4375,0.57,-0.88,-0.06,9.25,0.98,-211.81,-35561
4376,0.59,-0.89,-0.05,9.05,1.19,-212.27,-35561
4377,0.63,-0.86,-0.02,9.2,2.84,-211.97,-35561
4378,0.63,-0.84,-0.05,8.63,3.43,-211.98,-35561
4379,0.66,-0.83,-0.08,8.87,2.21,-213.34,-35561
4380,0.7,-0.86,-0.01,9.08,2.9,-212.38,-35561
4381,0.66,-0.76,-0.03,9.26,2.56,-212.85,-35561
4382,0.71,-0.78,-0.04,9.39,4.25,-212.42,-35561
4383,0.73,-0.73,-0.05,9.06,1.99,-213.76,-35561
4384,0.78,-0.75,-0.01,8.82,3.62,-213.64,-38004
4385,0.85,-0.7,-0.03,8.89,3.69,-213.11,-38004
4386,0.84,-0.68,0.02,8.43,4.15,-214.17,-38004
4387,0.84,-0.72,-0.02,9.24,5.49,-213.66,-38004
4388,0.82,-0.58,-0.06,9.5,3.89,-214.08,-38004
4389,0.9,-0.64,0.01,9.17,4.21,-215.15,-38004
4390,0.89,-0.69,-0.02,9.37,3.4,-213.98,-38004
4391,0.89,-0.59,-0.02,9.38,4.06,-213.18,-38004
4392,0.9,-0.55,0.01,9.19,3.86,-214.25,-38004
4393,1.0,-0.53,-0.03,9.11,2.63,-214.79,-38004
4394,0.98,-0.5,0.04,9.37,5.43,-213.32,-38004
4395,0.89,-0.47,-0.08,9.02,1.33,-215.34,-38004
4396,1.06,-0.47,0.04,9.5,2.36,-215.5,-35424
4397,1.05,-0.46,0.0,9.06,4.0,-214.5,-35424
4398,0.99,-0.4,0.01,9.36,4.71,-214.33,-35424
4399,1.02,-0.41,-0.0,9.35,2.55,-214.79,-35424
4400,0.98,-0.35,0.01,9.08,3.65,-214.7,-35424
4401,0.97,-0.29,-0.03,8.95,0.61,-215.47,-35424
4402,1.09,-0.28,0.07,9.48,0.53,-215.78,-35424
4403,1.08,-0.25,0.03,9.46,3.95,-214.92,-35424
4404,1.04,-0.19,0.02,8.69,2.2,-215.57,-35424
4405,1.02,-0.18,-0.03,9.19,1.5,-216.56,-35424
4406,1.13,-0.14,0.04,9.37,1.62,-216.53,-35424
4407,1.08,-0.18,0.07,9.05,5.14,-215.26,-35424
4408,1.11,-0.06,-0.01,9.47,2.14,-215.55,-28830
4409,1.11,-0.12,-0.02,9.24,3.05,-214.4,-28830
4410,1.09,-0.08,0.03,9.71,2.33,-214.27,-28830
4411,1.09,0.07,-0.02,9.28,0.81,-215.34,-28830
4412,1.14,-0.06,0.15,8.68,5.7,-214.05,-28830
4413,1.06,0.04,-0.13,9.46,0.45,-213.94,-28830
4414,1.16,0.08,0.13,9.09,3.36,-214.02,-28830
4415,1.1,0.09,-0.02,9.14,1.99,-213.79,-28830
4416,1.14,0.19,0.12,9.18,4.79,-213.2,-28830
4417,1.05,0.14,-0.07,8.89,3.26,-213.0,-28830
4418,1.11,0.25,0.06,9.07,3.45,-213.12,-28830
4419,1.03,0.22,0.03,8.79,2.79,-212.1,-28830
4420,1.14,0.28,0.06,9.32,5.95,-212.05,-28830
4421,1.04,0.29,0.0,9.1,4.98,-211.96,-18143
4422,1.06,0.32,-0.03,9.02,2.89,-211.53,-18143
4423,1.01,0.36,0.05,8.88,4.26,-211.12,-18143
4424,1.06,0.37,0.01,9.27,3.2,-211.02,-18143
4425,0.97,0.4,0.03,8.89,5.21,-211.25,-18143
4426,1.02,0.4,0.02,8.9,3.67,-210.51,-18143
4427,0.94,0.42,0.03,8.73,2.56,-209.89,-18143
4428,0.99,0.49,0.01,8.98,5.13,-210.47,-18143
4429,0.86,0.44,-0.03,9.21,0.72,-210.1,-18143
4430,1.03,0.6,0.06,8.92,3.56,-209.55,-18143
4431,0.82,0.54,-0.04,9.24,1.96,-210.69,-18143
4432,0.93,0.57,0.05,9.04,0.54,-209.79,-18143
4433,0.99,0.63,0.09,8.53,2.67,-208.6,-4067
4434,0.77,0.53,-0.04,9.06,2.69,-209.24,-4067
4435,0.82,0.61,0.02,9.23,1.82,-208.03,-4067
4436,0.84,0.71,0.05,8.18,4.07,-207.76,-4067
4437,0.79,0.69,-0.02,8.6,3.48,-208.47,-4067
4438,0.79,0.69,0.04,8.9,2.53,-206.54,-4067
4439,0.75,0.71,0.0,9.08,4.3,-207.39,-4067
4440,0.71,0.73,-0.02,8.91,2.44,-207.84,-4067
4441,0.76,0.82,-0.03,9.18,2.08,-207.75,-4067
4442,0.7,0.81,0.01,8.59,4.18,-208.56,-4067
4443,0.69,0.69,-0.01,9.11,1.23,-206.14,-4067
4444,0.71,0.89,0.02,8.05,3.49,-207.69,-4067
4445,0.65,0.81,-0.06,9.08,2.73,-208.92,-4067
4446,0.59,0.86,-0.02,8.76,2.02,-205.31,9626
4447,0.6,0.88,0.01,8.58,5.18,-209.38,9626
4448,0.52,0.81,-0.0,8.98,2.57,-205.71,9626
4449,0.57,0.97,-0.05,8.38,4.42,-206.66,9626
4450,0.53,0.89,-0.04,8.08,3.74,-205.48,9626
4451,0.47,0.94,-0.04,8.83,4.55,-206.49,9626
4452,0.44,0.87,-0.0,9.21,4.05,-207.23,9626
4453,0.42,0.91,-0.1,8.95,2.86,-206.44,9626
4454,0.38,0.98,-0.04,8.89,3.14,-207.92,9626
4455,0.34,0.88,0.01,9.66,3.32,-207.11,9626
4456,0.29,1.02,-0.1,9.67,1.94,-206.24,9626
4457,0.34,1.03,-0.01,9.0,3.74,-208.37,9626
4458,0.25,0.96,-0.12,8.31,2.16,-205.82,21396
4459,0.32,0.99,-0.04,8.27,2.88,-206.64,21396
4460,0.21,0.96,-0.13,8.63,2.21,-206.76,21396
4461,0.19,1.04,-0.05,8.74,2.44,-207.3,21396
4462,0.14,1.04,-0.14,7.7,1.33,-206.82,21396
4463,0.12,1.0,-0.06,8.16,1.92,-207.53,21396
4464,0.14,0.97,-0.08,8.01,2.43,-205.69,21396
4465,0.11,1.0,-0.06,8.66,2.98,-207.18,21396
4466,0.04,0.93,-0.11,8.59,2.21,-206.06,21396
4467,0.01,1.06,-0.1,8.69,3.43,-205.62,21396
4468,0.02,0.95,-0.09,8.92,2.92,-208.89,21396
4469,-0.07,0.97,-0.1,9.64,2.92,-207.31,21396
4470,-0.06,1.02,-0.1,9.82,3.66,-206.98,31201
4471,-0.11,0.99,-0.16,8.76,2.05,-208.04,31201
4472,-0.11,0.99,-0.12,9.0,1.72,-207.8,31201
4473,-0.15,0.99,-0.11,8.66,1.76,-207.07,31201
4474,-0.2,0.96,-0.12,8.81,4.15,-208.49,31201
4475,-0.13,0.94,-0.1,9.34,2.45,-208.25,31201
4476,-0.24,0.98,-0.23,9.34,2.48,-207.63,31201
4477,-0.19,0.89,-0.03,9.31,3.13,-209.69,31201
4478,-0.33,0.95,-0.19,9.62,2.98,-208.73,31201
4479,-0.31,0.97,-0.2,8.89,2.21,-207.69,31201
4480,-0.33,0.85,-0.05,8.93,4.97,-207.47,31201
4481,-0.39,0.86,-0.26,8.98,3.74,-206.8,31201
4482,-0.37,0.91,-0.14,9.38,4.12,-209.47,31201
4483,-0.41,0.84,-0.14,9.42,3.21,-207.16,36656
4484,-0.47,0.89,-0.24,8.73,2.02,-207.44,36656
4485,-0.43,0.81,-0.14,8.99,3.14,-208.24,36656
4486,-0.48,0.83,-0.16,8.89,3.11,-207.72,36656
4487,-0.52,0.79,-0.26,8.89,1.89,-207.77,36656
4488,-0.55,0.74,-0.14,8.78,2.52,-208.08,36656
4489,-0.56,0.77,-0.18,9.08,2.81,-207.62,36656
4490,-0.57,0.74,-0.23,8.8,1.88,-207.88,36656
4491,-0.55,0.67,-0.15,9.4,3.15,-208.38,36656
4492,-0.65,0.74,-0.27,9.67,1.92,-208.1,36656
4493,-0.62,0.69,-0.18,9.24,2.91,-208.97,36656
4494,-0.67,0.65,-0.22,8.97,1.79,-208.08,36656
4495,-0.65,0.6,-0.18,9.05,2.76,-208.74,36981
4496,-0.67,0.59,-0.17,9.15,3.66,-209.06,36981
4497,-0.72,0.61,-0.24,9.33,2.24,-209.32,36981
4498,-0.73,0.56,-0.19,9.49,3.37,-208.54,36981
4499,-0.71,0.51,-0.22,9.05,3.41,-208.76,36981
4500,-0.83,0.51,-0.2,9.04,1.97,-208.86,36981
4501,-0.72,0.44,-0.21,8.95,3.64,-208.27,36981
4502,-0.82,0.47,-0.23,8.95,3.12,-208.34,36981
4503,-0.79,0.45,-0.22,9.13,2.18,-209.0,36981
4504,-0.78,0.38,-0.2,9.11,3.39,-208.24,36981
4505,-0.85,0.41,-0.26,9.07,2.21,-208.38,36981
4506,-0.83,0.33,-0.19,9.44,3.73,-209.1,36981
4507,-0.86,0.33,-0.27,8.71,2.05,-208.09,32546
4508,-0.84,0.29,-0.22,8.98,3.72,-208.08,32546
4509,-0.87,0.28,-0.27,8.47,0.95,-208.67,32546
4510,-0.84,0.22,-0.2,8.56,4.05,-208.21,32546
4511,-0.9,0.21,-0.27,8.71,2.58,-209.49,32546
4512,-0.9,0.15,-0.27,9.18,2.29,-208.46,32546
4513,-0.89,0.14,-0.22,8.9,1.67,-208.52,32546
4514,-0.88,0.09,-0.26,8.69,3.06,-209.11,32546
4515,-0.86,0.06,-0.23,8.56,2.78,-209.21,32546
4516,-0.87,0.05,-0.23,8.73,3.53,-209.02,32546
4517,-0.89,0.02,-0.28,9.05,2.31,-209.13,32546
4518,-0.85,0.0,-0.22,9.33,3.34,-208.92,32546
4519,-0.91,-0.02,-0.27,8.65,2.77,-209.05,32546
4520,-0.87,-0.06,-0.23,8.94,3.12,-209.14,23577
4521,-0.89,-0.07,-0.25,9.19,2.63,-209.14,23577
4522,-0.89,-0.13,-0.26,8.93,3.03,-208.49,23577
4523,-0.86,-0.13,-0.24,9.22,2.98,-209.14,23577
4524,-0.91,-0.22,-0.26,9.19,2.98,-208.76,23577
4525,-0.83,-0.21,-0.18,8.76,5.24,-209.13,23577
4526,-0.93,-0.25,-0.31,9.27,1.38,-209.11,23577
4527,-0.84,-0.3,-0.21,8.73,3.35,-208.06,23577
4528,-0.86,-0.29,-0.24,8.92,3.18,-208.58,23577
4529,-0.89,-0.35,-0.27,8.89,2.77,-208.27,23577
4530,-0.89,-0.29,-0.22,8.53,2.11,-209.09,23577
4531,-0.86,-0.35,-0.26,8.77,1.6,-208.71,23577
4532,-0.79,-0.38,-0.23,8.75,2.98,-208.66,10843
4533,-0.83,-0.45,-0.26,8.9,0.91,-208.27,10843
4534,-0.79,-0.41,-0.25,8.44,0.78,-208.01,10843
4535,-0.76,-0.5,-0.21,9.18,2.45,-208.22,10843
4536,-0.76,-0.54,-0.22,9.05,2.34,-207.53,10843
4537,-0.74,-0.51,-0.26,9.26,1.61,-208.36,10843
4538,-0.69,-0.54,-0.2,9.16,3.31,-207.82,10843
4539,-0.68,-0.56,-0.22,9.08,2.89,-209.08,10843
4540,-0.67,-0.59,-0.23,8.56,3.29,-208.77,10843
4541,-0.67,-0.58,-0.26,8.51,3.18,-209.84,10843
4542,-0.61,-0.59,-0.17,8.5,4.63,-210.81,10843
4543,-0.59,-0.61,-0.22,8.4,5.85,-209.53,10843
4544,-0.65,-0.65,-0.22,7.51,6.91,-210.06,10843
4545,-0.67,-0.96,-0.22,8.8,3.69,-206.33,-2144
4546,-0.57,-0.7,-0.14,8.15,5.37,-209.37,-2144
4547,-0.51,-0.84,-0.24,8.55,1.82,-206.91,-2144
4548,-0.57,-0.78,-0.19,8.73,4.08,-208.91,-2144
4549,-0.43,-0.78,-0.18,8.63,3.15,-208.36,-2144
4550,-0.53,-0.83,-0.22,9.04,3.21,-208.56,-2144
4551,-0.46,-0.86,-0.2,8.93,1.78,-208.52,-2144
4552,-0.43,-0.85,-0.25,9.21,1.31,-207.93,-2144
4553,-0.43,-0.85,-0.16,9.07,1.47,-206.85,-2144
4554,-0.39,-0.81,-0.22,9.7,1.26,-208.97,-2144
4555,-0.34,-0.91,-0.18,9.21,1.99,-206.99,-2144
4556,-0.34,-0.86,-0.17,9.25,2.53,-208.87,-2144
4557,-0.33,-0.93,-0.21,8.66,1.43,-208.05,-14884
4558,-0.3,-0.94,-0.13,8.68,2.65,-209.02,-14884
4559,-0.15,-0.87,-0.17,8.98,2.84,-208.31,-14884
4560,-0.27,-0.94,-0.16,8.44,3.69,-209.25,-14884
4561,-0.19,-1.01,-0.17,9.01,3.12,-208.77,-14884
4562,-0.21,-0.93,-0.21,8.96,1.73,-208.6,-14884
4563,-0.14,-0.93,-0.15,8.73,2.27,-209.39,-14884
4564,-0.13,-0.99,-0.21,8.09,1.47,-208.9,-14884
4565,-0.06,-0.99,-0.09,8.69,2.69,-208.66,-14884
4566,-0.06,-0.92,-0.17,8.34,2.44,-209.97,-14884
4567,-0.01,-1.02,-0.11,8.55,3.81,-209.93,-14884
4568,-0.0,-1.02,-0.13,8.64,3.83,-208.81,-14884
4569,0.04,-0.99,-0.16,8.33,3.16,-209.63,-26764
4570,0.05,-1.02,-0.09,8.85,3.42,-210.53,-26764
4571,0.09,-1.0,-0.14,9.21,3.38,-211.18,-26764
4572,0.13,-1.0,-0.1,8.96,4.51,-210.32,-26764
4573,0.18,-1.02,-0.09,9.32,5.82,-210.77,-26764
4574,0.1,-1.08,-0.19,9.1,4.56,-207.35,-26764
4575,0.19,-0.86,-0.07,9.68,3.53,-211.01,-26764
4576,0.2,-0.95,-0.14,8.93,2.24,-210.38,-26764
4577,0.23,-1.0,-0.16,8.44,2.23,-211.88,-26764
4578,0.33,-0.99,-0.0,8.86,3.86,-211.92,-26764
4579,0.32,-1.0,-0.15,8.86,3.32,-208.29,-26764
4580,0.34,-0.94,-0.1,9.27,2.24,-211.32,-26764
4581,0.35,-0.98,-0.08,8.77,2.16,-210.1,-26764
4582,0.38,-0.88,-0.11,9.38,1.48,-210.89,-34645
4583,0.4,-0.9,-0.19,8.4,-1.32,-211.78,-34645
4584,0.48,-1.0,-0.01,9.08,1.19,-213.24,-34645
4585,0.53,-0.92,-0.08,8.98,0.98,-211.09,-34645
4586,0.51,-0.92,-0.04,8.97,2.7,-212.36,-34645
4587,0.54,-0.92,-0.1,9.32,1.73,-211.21,-34645
4588,0.57,-0.84,-0.07,8.89,2.72,-212.84,-34645
4589,0.62,-0.94,-0.0,8.91,3.81,-211.48,-34645
4590,0.62,-0.82,-0.08,9.4,2.49,-211.53,-34645
4591,0.67,-0.8,-0.03,9.15,3.12,-212.97,-34645
4592,0.68,-0.9,-0.08,9.11,2.41,-211.6,-34645
4593,0.67,-0.74,-0.06,8.83,2.33,-212.42,-34645
4594,0.73,-0.8,0.02,9.34,3.44,-213.43,-37618
4595,0.74,-0.77,-0.08,9.29,3.47,-212.19,-37618
4596,0.76,-0.72,-0.0,9.17,3.9,-213.5,-37618
4597,0.76,-0.73,-0.03,9.01,3.35,-213.22,-37618
4598,0.87,-0.69,-0.04,9.36,3.82,-212.43,-37618
4599,0.84,-0.73,0.02,9.53,4.12,-213.23,-37618
4600,0.84,-0.65,-0.05,9.74,4.66,-212.11,-37618
4601,0.85,-0.56,0.01,9.43,4.11,-213.74,-37618
4602,0.89,-0.67,-0.03,9.51,4.41,-212.59,-37618
4603,0.87,-0.53,-0.0,9.09,3.63,-214.0,-37618
4604,0.93,-0.57,-0.03,9.3,3.85,-213.4,-37618
4605,0.91,-0.54,0.02,8.85,3.64,-213.04,-37618
4606,0.9,-0.49,-0.02,8.88,3.03,-213.14,-37618
4607,0.97,-0.49,0.05,8.82,2.34,-214.29,-35995
4608,1.01,-0.48,-0.02,9.34,3.55,-212.69,-35995
4609,0.97,-0.42,0.01,8.92,2.4,-213.69,-35995
4610,0.99,-0.44,-0.03,9.26,2.42,-213.06,-35995
4611,0.99,-0.41,0.03,9.21,1.64,-213.15,-35995
4612,1.08,-0.36,0.0,9.32,1.98,-212.76,-35995
4613,1.05,-0.37,0.03,8.91,3.44,-212.05,-35995
4614,1.04,-0.31,-0.01,8.92,1.71,-212.88,-35995
4615,1.05,-0.29,0.06,9.26,3.47,-212.48,-35995
4616,1.08,-0.28,-0.05,9.44,2.48,-211.59,-35995
4617,1.06,-0.18,0.04,9.03,2.73,-212.6,-35995
4618,1.06,-0.21,-0.0,9.4,1.93,-212.47,-35995
4619,1.06,-0.17,0.02,9.49,3.66,-211.65,-30185
4620,1.11,-0.12,0.0,9.38,0.81,-211.77,-30185
4621,1.22,-0.08,0.13,9.35,6.73,-211.18,-30185
4622,0.86,-0.1,-0.11,9.14,1.91,-210.88,-30185
4623,1.19,0.03,0.04,9.29,0.1,-211.37,-30185
4624,1.16,0.01,0.12,9.37,3.0,-211.07,-30185
4625,1.1,-0.05,-0.03,8.98,2.34,-209.6,-30185
4626,1.13,0.06,0.03,9.05,1.39,-209.72,-30185
4627,1.17,0.03,0.04,9.06,6.06,-208.88,-30185
4628,1.05,0.09,0.02,9.25,2.63,-208.23,-30185
4629,1.08,0.13,0.07,9.35,5.57,-207.73,-30185
4630,1.03,0.09,-0.01,9.84,4.36,-207.4,-30185
4631,1.04,0.18,0.02,9.22,3.47,-206.91,-19502
4632,1.05,0.19,0.02,9.08,4.11,-207.81,-19502
4633,1.09,0.26,0.04,8.92,3.15,-206.56,-19502
4634,1.02,0.31,-0.03,8.37,3.83,-208.02,-19502
4635,1.02,0.3,0.1,9.34,2.74,-207.0,-19502
4636,1.06,0.34,-0.02,8.92,4.59,-206.5,-19502
4637,0.98,0.32,0.01,9.0,2.89,-205.74,-19502
4638,1.01,0.45,0.02,9.11,2.37,-206.7,-19502
4639,0.97,0.33,0.01,8.98,1.42,-206.28,-19502
4640,0.96,0.48,0.04,9.19,1.83,-205.98,-19502
4641,0.96,0.51,0.02,8.44,3.69,-207.3,-19502
4642,0.91,0.4,-0.06,9.53,-2.12,-205.76,-19502
4643,1.04,0.62,0.13,8.81,4.86,-205.9,-19502
4644,0.9,0.49,-0.04,8.95,2.4,-205.12,-6060
4645,0.89,0.57,0.02,9.05,2.76,-204.95,-6060
4646,0.9,0.57,-0.01,9.24,2.67,-204.69,-6060
4647,0.86,0.58,0.08,8.83,3.7,-203.75,-6060
4648,0.84,0.59,-0.08,9.13,3.76,-204.81,-6060
4649,0.83,0.61,0.04,9.21,2.73,-203.14,-6060
4650,0.83,0.68,0.03,9.24,3.42,-204.85,-6060
4651,0.77,0.67,-0.03,8.87,3.03,-204.1,-6060
4652,0.79,0.71,0.06,8.9,3.89,-203.55,-6060
4653,0.78,0.69,-0.08,9.11,1.53,-202.86,-6060
4654,0.75,0.78,0.07,8.49,3.74,-203.59,-6060
4655,0.72,0.69,-0.03,8.54,2.94,-202.87,-6060
4656,0.71,0.81,-0.02,8.31,2.37,-202.03,7092
4657,0.67,0.77,-0.04,8.36,3.44,-203.59,7092
4658,0.58,0.82,-0.0,8.99,3.36,-202.89,7092
4659,0.63,0.86,-0.02,8.61,3.56,-201.9,7092
4660,0.61,0.84,-0.06,8.71,4.51,-202.63,7092
4661,0.52,0.91,-0.04,8.69,3.52,-202.18,7092
4662,0.53,0.88,-0.07,8.57,3.12,-203.17,7092
4663,0.51,0.89,-0.05,9.27,2.37,-202.05,7092
4664,0.47,0.96,-0.04,9.27,2.92,-202.15,7092
4665,0.47,0.92,-0.03,8.77,2.86,-201.58,7092
4666,0.45,0.93,0.03,9.18,4.25,-201.37,7092
4667,0.42,0.9,-0.03,9.27,3.63,-202.1,7092
4668,0.4,0.99,-0.09,9.47,2.08,-201.77,7092
4669,0.35,1.0,-0.05,9.1,2.51,-202.15,19025
4670,0.32,0.92,-0.11,8.86,2.11,-202.7,19025
4671,0.29,1.03,-0.08,8.67,1.43,-201.23,19025
4672,0.25,1.08,-0.11,8.51,1.17,-203.11,19025
4673,0.34,0.86,-0.03,8.44,2.82,-200.3,19025
4674,0.18,1.04,-0.06,8.73,1.68,-201.18,19025
4675,0.19,0.99,-0.06,8.98,2.9,-202.44,19025
4676,0.21,0.98,-0.05,9.14,2.53,-200.67,19025
4677,0.13,0.97,-0.13,8.59,2.19,-201.24,19025
4678,0.1,0.97,-0.09,8.96,2.2,-201.46,19025
4679,0.02,1.01,-0.06,9.19,3.12,-201.08,19025
4680,0.08,1.04,-0.1,8.79,3.55,-201.34,19025
4681,0.01,0.98,-0.12,8.79,2.69,-199.97,29173
4682,-0.01,1.01,-0.16,8.37,1.79,-200.38,29173
4683,-0.03,0.97,-0.11,8.58,1.67,-201.71,29173
4684,-0.05,0.99,-0.09,8.5,2.28,-200.73,29173
4685,-0.1,0.97,-0.09,8.5,2.37,-200.89,29173
4686,-0.05,0.97,-0.07,8.59,4.19,-200.66,29173
4687,-0.2,1.03,-0.2,8.44,1.45,-201.29,29173
4688,-0.12,0.96,-0.07,8.82,3.14,-201.87,29173
4689,-0.2,0.95,-0.11,8.38,3.78,-201.63,29173
4690,-0.22,0.95,-0.18,8.87,2.4,-202.99,29173
4691,-0.26,0.87,-0.08,9.27,5.52,-201.82,29173
4692,-0.24,0.96,-0.11,9.14,4.44,-203.14,29173
4693,-0.26,0.89,-0.19,9.37,5.21,-203.12,35755
4694,-0.4,0.97,-0.17,8.76,3.97,-203.19,35755
4695,-0.39,0.92,-0.21,8.66,1.98,-202.64,35755
4696,-0.37,0.82,-0.14,8.77,2.66,-201.65,35755
4697,-0.37,0.89,-0.14,8.66,3.69,-202.24,35755
4698,-0.46,0.85,-0.14,8.54,3.11,-202.66,35755
4699,-0.45,0.83,-0.2,8.72,2.34,-202.35,35755
4700,-0.48,0.84,-0.14,9.01,3.5,-202.94,35755
4701,-0.52,0.8,-0.19,8.55,1.18,-203.87,35755
4702,-0.55,0.76,-0.2,9.17,1.65,-202.62,35755
4703,-0.55,0.78,-0.13,9.03,2.07,-203.17,35755
4704,-0.55,0.73,-0.16,8.93,3.31,-202.98,35755
4705,-0.57,0.74,-0.19,8.91,2.79,-203.13,35755
4706,-0.6,0.72,-0.21,8.62,2.02,-203.27,37436
4707,-0.64,0.64,-0.2,8.44,2.82,-203.2,37436
4708,-0.64,0.68,-0.19,8.73,1.92,-204.53,37436
4709,-0.66,0.62,-0.19,9.21,3.5,-203.6,37436
4710,-0.7,0.62,-0.24,9.1,2.56,-204.02,37436
4711,-0.67,0.6,-0.22,8.92,1.4,-203.36,37436
4712,-0.73,0.54,-0.21,9.01,2.98,-203.14,37436
4713,-0.76,0.54,-0.22,9.06,2.65,-204.56,37436
4714,-0.75,0.52,-0.22,8.85,2.6,-203.14,37436
4715,-0.73,0.51,-0.22,8.5,2.14,-203.98,37436
4716,-0.76,0.43,-0.21,8.96,3.33,-203.7,37436
4717,-0.76,0.45,-0.25,8.64,3.51,-203.08,37436
4718,-0.81,0.46,-0.25,8.66,2.18,-204.92,34686
4719,-0.84,0.38,-0.22,8.99,2.21,-203.58,34686
4720,-0.79,0.4,-0.24,9.18,2.69,-203.38,34686
4721,-0.84,0.39,-0.22,8.54,2.53,-204.31,34686
4722,-0.83,0.3,-0.2,8.43,3.51,-203.69,34686
4723,-0.84,0.29,-0.25,8.63,2.48,-203.54,34686
4724,-0.86,0.26,-0.24,8.85,2.85,-202.95,34686
4725,-0.86,0.26,-0.19,8.99,3.5,-203.37,34686
4726,-0.92,0.23,-0.26,8.82,3.37,-203.73,34686
4727,-0.87,0.19,-0.23,8.65,3.5,-203.37,34686
4728,-0.93,0.16,-0.26,8.4,2.98,-202.54,34686
4729,-0.88,0.12,-0.26,8.67,2.14,-202.92,34686
4730,-0.83,0.05,-0.21,8.69,3.11,-202.43,27391
4731,-0.92,0.06,-0.27,8.89,2.66,-202.65,27391
4732,-0.87,0.04,-0.21,9.11,2.89,-202.82,27391
4733,-0.9,0.0,-0.25,9.19,2.71,-202.18,27391
4734,-0.89,-0.02,-0.27,8.91,2.74,-202.02,27391
4735,-0.85,-0.01,-0.25,8.61,1.49,-202.04,27391
4736,-0.92,-0.07,-0.24,8.97,2.17,-202.62,27391
