ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
479,0.97,0.22,0.02,10.61,0.67,-15.66,2649
480,0.97,0.23,0.03,10.53,0.47,-15.8,2649
481,0.97,0.23,0.03,10.89,0.76,-16.07,2649
482,0.97,0.23,0.03,10.62,0.62,-16.25,2649
483,0.96,0.23,0.02,10.38,0.51,-16.26,2649
484,0.97,0.24,0.03,10.44,0.72,-16.4,2649
485,0.97,0.23,0.02,10.71,0.6,-16.62,2649
486,0.96,0.24,0.02,10.63,0.61,-16.79,2649
487,0.96,0.24,0.03,10.65,0.67,-17.17,2649
488,0.96,0.25,0.03,11.07,0.44,-17.31,3448
489,0.96,0.24,0.02,10.55,0.49,-17.27,3448
490,0.96,0.25,0.02,10.59,0.58,-17.44,3448
491,0.96,0.25,0.03,10.52,0.17,-17.52,3448
492,0.96,0.25,0.02,10.47,0.48,-17.47,3448
493,0.96,0.26,0.02,10.81,0.53,-17.35,3448
494,0.96,0.26,0.03,10.91,0.21,-17.66,3448
495,0.96,0.26,0.02,10.87,0.62,-17.89,3448
496,0.96,0.26,0.02,11.14,0.51,-17.95,3448
497,0.96,0.26,0.03,10.95,0.34,-18.25,3448
498,0.96,0.27,0.03,11.01,0.43,-18.43,3448
499,0.95,0.27,0.03,10.81,0.54,-18.43,3448
500,0.95,0.27,0.02,10.75,0.56,-18.53,4401
501,0.96,0.27,0.02,10.51,0.24,-18.79,4401
502,0.96,0.28,0.03,10.32,0.53,-18.94,4401
503,0.95,0.28,0.02,10.74,0.45,-19.12,4401
504,0.95,0.28,0.02,10.78,0.44,-19.22,4401
505,0.95,0.28,0.03,10.7,0.7,-19.34,4401
506,0.95,0.29,0.03,10.56,0.46,-19.4,4401
507,0.94,0.29,0.03,10.54,0.49,-19.31,4401
508,0.95,0.29,0.03,10.6,0.52,-19.56,4401
509,0.95,0.29,0.03,10.87,0.44,-19.81,4401
510,0.95,0.3,0.02,10.8,0.26,-19.79,4401
511,0.94,0.3,0.03,10.8,0.57,-19.82,4401
512,0.95,0.3,0.02,10.88,0.57,-19.86,5426
513,0.94,0.31,0.03,10.75,0.44,-19.8,5426
514,0.94,0.31,0.02,10.48,0.67,-20.08,5426
515,0.94,0.31,0.03,10.58,0.5,-20.13,5426
516,0.94,0.32,0.03,10.75,0.46,-20.2,5426
517,0.94,0.31,0.02,11.01,0.61,-20.19,5426
518,0.94,0.32,0.02,10.48,0.48,-20.48,5426
519,0.94,0.33,0.01,11.05,0.46,-20.66,5426
520,0.94,0.33,0.02,10.89,0.54,-20.8,5426
521,0.93,0.33,0.02,10.79,0.45,-20.86,5426
522,0.94,0.33,0.02,10.69,0.6,-21.06,5426
523,0.93,0.34,0.02,10.57,0.37,-21.18,5426
524,0.93,0.34,0.02,10.63,0.31,-21.11,5426
525,0.94,0.34,0.03,10.77,0.69,-21.34,6601
526,0.93,0.34,0.02,10.92,0.63,-21.26,6601
527,0.94,0.35,0.02,10.9,0.68,-21.27,6601
528,0.93,0.34,0.02,10.55,0.45,-21.43,6601
529,0.93,0.35,0.02,10.94,0.7,-21.74,6601
530,0.93,0.35,0.02,10.55,0.4,-21.67,6601
531,0.93,0.36,0.02,11.04,0.65,-21.76,6601
532,0.93,0.36,0.02,10.49,0.5,-21.89,6601
533,0.92,0.36,0.03,10.76,0.49,-22.03,6601
534,0.92,0.36,0.02,10.62,0.53,-22.07,6601
535,0.92,0.37,0.02,11.07,0.56,-22.21,6601
536,0.92,0.37,0.02,10.9,0.5,-22.32,6601
537,0.92,0.37,0.02,10.69,0.63,-22.48,7799
538,0.92,0.38,0.02,10.95,0.65,-22.64,7799
539,0.92,0.38,0.03,10.85,0.78,-22.63,7799
540,0.92,0.38,0.02,11.15,0.3,-22.63,7799
541,0.92,0.39,0.02,10.86,0.44,-22.95,7799
542,0.92,0.39,0.02,11.23,0.56,-22.86,7799
543,0.91,0.39,0.01,10.98,0.34,-22.85,7799
544,0.91,0.4,0.03,11.14,0.51,-22.77,7799
545,0.91,0.4,0.02,10.97,0.34,-23.02,7799
546,0.9,0.4,0.03,11.0,0.48,-22.95,7799
547,0.91,0.41,0.02,10.92,0.44,-23.1,7799
548,0.91,0.41,0.02,10.98,0.54,-23.24,7799
549,0.91,0.41,0.02,10.7,0.63,-23.28,9184
550,0.9,0.41,0.01,11.08,0.51,-23.42,9184
551,0.9,0.42,0.02,11.0,0.68,-23.47,9184
552,0.9,0.42,0.02,11.23,0.5,-23.5,9184
553,0.9,0.43,0.02,10.91,0.41,-23.74,9184
554,0.9,0.42,0.01,10.98,0.4,-23.68,9184
555,0.9,0.43,0.02,10.73,0.25,-23.73,9184
556,0.89,0.43,0.02,10.83,0.46,-23.62,9184
557,0.89,0.43,0.02,10.63,0.63,-23.63,9184
558,0.89,0.44,0.02,11.11,0.35,-23.81,9184
559,0.89,0.44,0.01,10.78,0.76,-23.63,9184
560,0.88,0.44,0.01,10.69,0.73,-23.72,9184
561,0.88,0.45,0.03,10.52,0.66,-23.85,9184
562,0.88,0.45,0.02,10.61,0.76,-23.73,10576
563,0.89,0.45,0.01,10.77,0.76,-23.98,10576
564,0.88,0.46,0.01,10.88,0.78,-23.74,10576
565,0.88,0.46,0.02,10.82,0.85,-23.98,10576
566,0.88,0.46,0.02,11.15,0.82,-23.92,10576
567,0.88,0.47,0.02,11.02,0.76,-24.09,10576
568,0.87,0.47,0.03,10.87,0.8,-24.19,10576
569,0.88,0.47,0.01,10.51,0.76,-24.19,10576
570,0.87,0.47,0.02,10.42,0.73,-24.15,10576
571,0.87,0.48,0.02,10.9,0.75,-24.18,10576
572,0.87,0.48,0.02,10.7,0.68,-24.2,10576
573,0.86,0.48,0.01,11.06,0.68,-24.06,10576
574,0.86,0.48,0.02,10.98,0.74,-24.08,11851
575,0.87,0.49,0.03,10.98,0.71,-24.13,11851
576,0.87,0.5,0.01,11.13,0.73,-24.08,11851
577,0.86,0.5,0.02,10.87,0.79,-24.11,11851
578,0.86,0.49,0.01,10.85,0.69,-23.99,11851
579,0.86,0.5,0.01,10.79,0.67,-24.18,11851
580,0.86,0.5,0.02,10.56,0.55,-24.15,11851
581,0.86,0.51,0.01,10.78,0.87,-24.19,11851
582,0.85,0.51,0.02,10.95,0.7,-24.35,11851
583,0.85,0.51,0.01,10.95,0.59,-24.49,11851
584,0.85,0.52,0.01,11.03,0.66,-24.35,11851
585,0.85,0.51,0.01,10.89,0.61,-24.47,11851
586,0.84,0.53,0.02,10.82,0.6,-24.47,13325
587,0.84,0.52,0.01,10.69,0.69,-24.46,13325
588,0.84,0.52,0.01,10.94,0.73,-24.38,13325
589,0.84,0.53,0.02,10.73,0.49,-24.32,13325
590,0.84,0.53,0.02,10.97,0.66,-24.37,13325
591,0.84,0.54,0.01,10.98,0.76,-24.41,13325
592,0.83,0.54,0.0,10.83,0.61,-24.48,13325
593,0.83,0.55,0.02,10.92,0.66,-24.42,13325
594,0.82,0.55,0.01,10.72,0.7,-24.4,13325
595,0.83,0.55,0.02,10.77,0.66,-24.47,13325
596,0.83,0.55,0.01,10.88,0.67,-24.85,13325
597,0.82,0.56,0.01,10.86,0.5,-24.91,13325
598,0.82,0.56,0.01,10.77,0.56,-24.85,14798
599,0.82,0.56,0.01,11.3,0.64,-24.92,14798
600,0.82,0.57,0.01,10.86,0.56,-25.05,14798
601,0.82,0.57,0.01,10.66,0.63,-25.11,14798
602,0.81,0.57,0.01,11.08,0.42,-25.04,14798
603,0.81,0.57,0.01,10.96,0.49,-25.19,14798
604,0.81,0.58,0.01,10.85,0.33,-25.29,14798
605,0.81,0.58,0.01,11.21,0.63,-25.23,14798
606,0.81,0.58,0.0,10.86,0.42,-25.29,14798
607,0.8,0.58,0.01,10.81,0.53,-25.25,14798
608,0.8,0.59,0.01,11.17,0.57,-25.34,14798
609,0.81,0.59,0.01,11.22,0.56,-25.58,14798
610,0.8,0.59,0.01,11.0,0.63,-25.85,14798
611,0.8,0.6,0.01,10.7,0.6,-25.85,16321
612,0.79,0.6,0.0,10.8,0.44,-25.98,16321
613,0.79,0.6,0.01,10.97,0.48,-26.0,16321
614,0.79,0.61,0.0,11.17,0.72,-26.05,16321
615,0.79,0.61,0.01,10.81,0.86,-26.18,16321
616,0.79,0.61,0.0,11.08,0.75,-26.11,16321
617,0.78,0.62,0.01,11.0,0.62,-26.13,16321
618,0.78,0.61,0.0,11.07,0.86,-26.05,16321
619,0.78,0.62,0.01,11.6,0.54,-26.31,16321
620,0.78,0.62,0.0,11.23,0.5,-26.13,16321
621,0.78,0.62,0.01,10.85,0.68,-26.18,16321
622,0.78,0.63,0.01,10.8,0.57,-26.38,16321
623,0.76,0.63,0.0,11.11,0.79,-26.54,17757
624,0.77,0.64,0.01,10.93,0.58,-26.73,17757
625,0.76,0.64,0.0,10.96,0.66,-26.75,17757
626,0.76,0.64,0.01,10.73,0.87,-26.79,17757
627,0.76,0.64,-0.0,10.85,0.79,-26.79,17757
628,0.75,0.64,0.0,10.8,0.76,-27.02,17757
629,0.75,0.65,0.01,10.92,0.71,-27.08,17757
630,0.76,0.65,0.0,10.91,0.69,-27.02,17757
631,0.75,0.65,0.01,10.73,0.62,-27.1,17757
632,0.75,0.66,-0.01,10.78,0.75,-27.32,17757
633,0.76,0.66,-0.0,10.83,0.57,-27.3,17757
634,0.75,0.65,-0.01,10.63,0.78,-27.27,17757
635,0.73,0.66,0.0,11.06,0.7,-27.3,19120
636,0.74,0.68,0.0,11.02,0.97,-27.56,19120
637,0.73,0.67,-0.0,11.06,0.89,-27.71,19120
638,0.73,0.67,-0.0,11.11,0.7,-27.7,19120
639,0.73,0.68,0.0,10.84,0.61,-27.87,19120
640,0.73,0.68,-0.0,11.06,0.8,-27.75,19120
641,0.73,0.68,0.0,10.79,0.85,-28.15,19120
642,0.72,0.68,-0.0,10.89,0.63,-28.07,19120
643,0.73,0.69,0.0,10.78,0.85,-28.1,19120
644,0.72,0.7,-0.0,10.95,0.72,-28.35,19120
645,0.72,0.7,-0.01,10.95,0.92,-28.34,19120
646,0.71,0.69,-0.01,10.54,0.79,-28.4,19120
647,0.71,0.7,-0.0,10.82,0.79,-28.33,19120
648,0.7,0.7,-0.01,10.98,0.81,-28.41,20428
649,0.71,0.71,-0.01,10.73,0.79,-28.44,20428
650,0.7,0.71,-0.01,11.15,0.82,-28.56,20428
651,0.7,0.71,-0.01,11.26,0.92,-28.51,20428
652,0.7,0.72,-0.0,11.02,0.84,-28.56,20428
653,0.69,0.72,-0.01,11.02,0.79,-28.55,20428
654,0.69,0.72,-0.0,10.89,0.78,-28.54,20428
655,0.69,0.72,-0.01,10.82,0.91,-28.43,20428
656,0.68,0.72,-0.0,10.6,0.87,-28.49,20428
657,0.68,0.73,0.0,10.92,0.82,-28.46,20428
658,0.68,0.73,-0.01,11.36,0.85,-28.66,20428
659,0.68,0.73,-0.01,10.66,0.91,-28.63,20428
660,0.67,0.73,-0.0,11.32,0.98,-28.73,21775
661,0.66,0.74,-0.02,10.66,0.94,-28.56,21775
662,0.67,0.74,-0.0,11.1,0.79,-28.68,21775
663,0.66,0.74,-0.0,10.82,0.91,-28.8,21775
664,0.66,0.74,-0.01,10.87,0.67,-28.85,21775
665,0.66,0.75,-0.0,10.85,0.78,-28.84,21775
666,0.66,0.75,-0.01,10.82,0.84,-28.77,21775
667,0.65,0.76,-0.01,10.78,1.14,-28.73,21775
668,0.65,0.76,-0.01,10.74,0.81,-28.54,21775
669,0.65,0.76,-0.01,10.8,1.02,-28.66,21775
670,0.65,0.76,-0.02,11.02,0.94,-28.69,21775
671,0.64,0.77,-0.01,10.73,1.01,-28.53,21775
672,0.63,0.77,-0.02,10.69,0.96,-28.53,23098
673,0.63,0.77,-0.01,11.07,0.87,-28.56,23098
674,0.63,0.78,-0.02,11.01,0.93,-28.69,23098
675,0.63,0.78,-0.01,11.1,0.85,-28.63,23098
676,0.62,0.78,-0.02,10.87,0.91,-28.69,23098
677,0.62,0.78,-0.02,10.83,0.8,-28.64,23098
678,0.62,0.78,-0.02,11.02,1.04,-28.66,23098
679,0.61,0.79,-0.01,11.07,1.1,-28.59,23098
680,0.61,0.79,-0.02,11.18,0.98,-28.5,23098
681,0.61,0.8,-0.01,11.13,0.92,-28.52,23098
682,0.6,0.8,-0.01,11.33,1.02,-28.5,23098
683,0.6,0.8,-0.02,11.11,0.65,-28.47,23098
684,0.59,0.8,-0.01,11.47,0.84,-28.51,23098
685,0.6,0.8,-0.01,10.75,0.86,-28.52,24485
686,0.59,0.81,-0.03,11.04,0.86,-28.53,24485
687,0.58,0.81,-0.02,11.36,0.8,-28.9,24485
688,0.58,0.81,-0.01,11.16,0.6,-28.63,24485
689,0.59,0.81,-0.03,11.1,0.77,-28.82,24485
690,0.58,0.81,-0.02,10.87,0.89,-28.81,24485
691,0.57,0.81,-0.02,11.05,0.58,-28.76,24485
692,0.57,0.82,-0.02,10.71,0.76,-28.61,24485
693,0.56,0.82,-0.02,10.95,0.83,-28.58,24485
694,0.56,0.83,-0.02,10.82,0.85,-28.6,24485
695,0.56,0.83,-0.02,10.98,0.99,-28.73,24485
696,0.56,0.83,-0.02,10.77,0.82,-28.85,24485
697,0.55,0.83,-0.03,11.39,0.82,-28.94,25573
698,0.55,0.83,-0.02,11.37,0.71,-28.81,25573
699,0.54,0.84,-0.02,11.34,0.66,-28.97,25573
700,0.54,0.83,-0.03,11.11,0.83,-29.0,25573
701,0.54,0.84,-0.02,10.98,0.91,-29.08,25573
702,0.54,0.84,-0.02,11.04,0.67,-28.82,25573
703,0.53,0.85,-0.02,11.11,0.62,-29.1,25573
704,0.52,0.85,-0.02,11.03,0.87,-29.32,25573
705,0.53,0.84,-0.02,11.27,0.68,-29.25,25573
706,0.52,0.85,-0.03,11.08,0.83,-29.24,25573
707,0.52,0.85,-0.03,10.98,0.63,-29.2,25573
708,0.51,0.86,-0.02,11.01,0.85,-29.36,25573
709,0.51,0.85,-0.03,11.38,0.73,-29.35,26731
710,0.51,0.86,-0.02,11.34,0.79,-29.44,26731
711,0.51,0.86,-0.02,11.44,0.71,-29.72,26731
712,0.51,0.87,-0.02,11.54,0.68,-29.84,26731
713,0.5,0.87,-0.03,11.42,0.77,-29.82,26731
714,0.5,0.87,-0.03,11.51,0.79,-29.92,26731
715,0.49,0.87,-0.03,11.09,0.78,-29.98,26731
716,0.48,0.86,-0.03,10.98,0.72,-30.07,26731
717,0.48,0.88,-0.03,10.96,0.6,-30.02,26731
718,0.47,0.87,-0.03,10.89,0.8,-30.04,26731
719,0.48,0.88,-0.03,11.2,0.69,-30.19,26731
720,0.47,0.89,-0.04,11.18,0.82,-30.21,26731
721,0.47,0.88,-0.03,11.14,0.64,-30.24,26731
722,0.46,0.88,-0.03,11.17,0.75,-30.47,27992
723,0.46,0.89,-0.03,11.04,0.81,-30.53,27992
724,0.46,0.88,-0.03,11.22,0.53,-30.6,27992
725,0.45,0.88,-0.04,11.15,0.56,-30.89,27992
726,0.44,0.89,-0.03,11.08,0.69,-30.76,27992
727,0.44,0.9,-0.04,11.11,0.85,-30.79,27992
728,0.44,0.9,-0.03,11.14,0.72,-30.69,27992
729,0.44,0.9,-0.03,11.08,0.62,-30.8,27992
730,0.44,0.9,-0.04,10.89,0.86,-30.83,27992
731,0.42,0.91,-0.04,10.86,0.73,-31.1,27992
732,0.43,0.91,-0.04,11.02,0.53,-31.28,27992
733,0.42,0.91,-0.04,11.05,0.92,-31.69,27992
734,0.41,0.91,-0.04,11.56,0.63,-31.8,29083
735,0.42,0.91,-0.04,11.14,0.73,-32.0,29083
736,0.41,0.92,-0.04,11.35,0.81,-31.98,29083
737,0.4,0.91,-0.04,11.14,0.65,-32.09,29083
738,0.4,0.92,-0.05,11.51,0.66,-32.21,29083
739,0.4,0.92,-0.05,11.54,0.73,-32.41,29083
740,0.39,0.92,-0.04,11.11,0.66,-32.53,29083
741,0.39,0.92,-0.05,11.17,0.69,-32.82,29083
742,0.39,0.93,-0.05,10.8,0.84,-32.83,29083
743,0.38,0.93,-0.04,11.08,0.75,-33.18,29083
744,0.38,0.92,-0.05,11.47,0.7,-33.25,29083
745,0.37,0.93,-0.04,11.31,0.66,-33.47,29083
746,0.37,0.94,-0.05,10.98,0.73,-33.81,30097
747,0.37,0.93,-0.05,10.97,0.69,-33.93,30097
748,0.36,0.93,-0.05,11.12,0.68,-34.06,30097
749,0.35,0.94,-0.04,11.02,0.79,-34.24,30097
750,0.35,0.94,-0.05,11.23,0.6,-34.38,30097
751,0.34,0.94,-0.05,11.24,0.6,-34.37,30097
752,0.34,0.95,-0.05,11.08,0.7,-34.88,30097
753,0.33,0.94,-0.05,11.3,0.5,-35.05,30097
754,0.33,0.95,-0.04,11.31,0.73,-35.06,30097
755,0.32,0.94,-0.06,10.93,0.56,-35.31,30097
756,0.32,0.94,-0.05,11.12,0.69,-35.41,30097
757,0.32,0.95,-0.05,11.08,0.55,-35.37,30097
758,0.3,0.95,-0.05,11.15,0.72,-35.63,31188
759,0.3,0.95,-0.06,11.22,0.79,-35.7,31188
760,0.31,0.95,-0.04,11.14,0.73,-35.8,31188
761,0.3,0.96,-0.06,11.14,0.92,-35.6,31188
762,0.29,0.95,-0.06,11.45,0.88,-35.9,31188
763,0.29,0.96,-0.04,11.5,0.68,-35.87,31188
764,0.29,0.96,-0.06,11.09,0.82,-35.76,31188
765,0.27,0.96,-0.06,11.19,0.73,-35.92,31188
766,0.27,0.96,-0.06,11.73,0.74,-35.8,31188
767,0.27,0.96,-0.06,11.2,0.72,-36.14,31188
768,0.27,0.96,-0.06,11.2,0.74,-36.02,31188
769,0.26,0.97,-0.06,11.5,0.93,-35.94,31188
770,0.25,0.97,-0.06,11.35,0.47,-35.98,31188
771,0.25,0.97,-0.06,11.71,0.83,-36.05,32178
772,0.24,0.97,-0.07,11.14,0.76,-35.84,32178
773,0.24,0.97,-0.06,11.11,0.78,-35.6,32178
774,0.24,0.97,-0.07,10.96,0.94,-35.76,32178
775,0.23,0.97,-0.06,11.22,0.64,-35.6,32178
776,0.23,0.98,-0.06,11.33,0.85,-35.72,32178
777,0.22,0.97,-0.07,11.2,0.66,-35.75,32178
778,0.22,0.97,-0.07,11.34,0.91,-35.47,32178
779,0.21,0.98,-0.07,11.4,0.66,-35.44,32178
780,0.2,0.97,-0.07,11.14,0.84,-35.15,32178
781,0.21,0.97,-0.07,11.11,0.9,-35.18,32178
782,0.2,0.97,-0.06,11.34,0.63,-35.05,32178
783,0.19,0.98,-0.07,10.91,0.72,-34.82,32872
784,0.19,0.98,-0.06,11.16,0.75,-34.81,32872
785,0.19,0.98,-0.08,11.18,0.85,-34.69,32872
786,0.18,0.98,-0.08,11.37,0.83,-34.61,32872
787,0.17,0.98,-0.07,11.74,0.89,-34.49,32872
788,0.16,0.98,-0.07,11.85,0.88,-34.2,32872
789,0.16,0.98,-0.07,11.48,0.85,-33.98,32872
790,0.15,0.98,-0.08,11.46,0.8,-33.93,32872
791,0.15,0.99,-0.07,11.14,0.77,-33.36,32872
792,0.15,0.99,-0.07,11.19,0.92,-33.15,32872
793,0.14,0.99,-0.08,11.39,0.68,-33.14,32872
794,0.14,0.98,-0.08,11.05,0.82,-32.89,32872
795,0.13,0.99,-0.08,11.36,0.66,-32.85,33391
796,0.13,0.99,-0.08,11.14,0.79,-32.57,33391
797,0.12,0.99,-0.1,11.06,0.8,-32.28,33391
798,0.12,0.99,-0.08,11.03,0.79,-32.21,33391
799,0.12,0.99,-0.08,11.01,0.56,-31.99,33391
800,0.11,0.99,-0.08,10.63,0.81,-31.72,33391
801,0.11,0.99,-0.08,10.84,0.92,-31.22,33391
802,0.1,0.99,-0.08,10.94,0.74,-30.76,33391
803,0.1,1.0,-0.08,10.74,0.57,-30.7,33391
804,0.09,0.99,-0.08,10.92,0.48,-30.33,33391
805,0.1,0.99,-0.08,11.29,0.81,-30.08,33391
806,0.09,1.0,-0.09,10.99,0.92,-29.82,33391
807,0.07,1.0,-0.08,10.82,0.91,-29.53,33391
808,0.08,0.99,-0.08,10.9,0.85,-29.31,33746
809,0.07,1.0,-0.08,11.11,0.71,-29.38,33746
810,0.07,1.0,-0.09,11.02,0.73,-29.0,33746
811,0.06,1.0,-0.08,11.08,0.71,-28.76,33746
812,0.06,0.99,-0.08,10.77,0.61,-28.37,33746
813,0.05,1.0,-0.08,10.95,0.66,-27.85,33746
814,0.05,1.0,-0.08,11.08,0.71,-27.69,33746
815,0.05,0.99,-0.08,11.26,0.54,-27.25,33746
816,0.04,1.0,-0.1,11.01,0.65,-26.97,33746
817,0.04,0.99,-0.09,10.69,0.85,-26.81,33746
818,0.03,0.99,-0.09,11.25,0.52,-26.48,33746
819,0.03,1.0,-0.08,11.44,0.54,-26.49,33746
820,0.03,1.0,-0.09,11.38,0.69,-26.31,34059
821,0.02,0.99,-0.09,10.79,0.85,-25.87,34059
822,0.02,1.0,-0.09,10.74,0.85,-25.53,34059
823,0.01,0.99,-0.1,10.66,0.69,-25.26,34059
824,0.01,1.0,-0.09,11.06,0.51,-24.73,34059
825,0.01,0.99,-0.09,10.89,0.77,-24.29,34059
826,0.0,0.99,-0.1,10.79,0.61,-23.88,34059
827,0.0,0.99,-0.08,10.85,0.54,-23.23,34059
828,0.0,0.99,-0.1,10.77,0.63,-22.6,34059
829,0.0,1.0,-0.1,10.98,0.49,-22.55,34059
830,-0.0,0.99,-0.1,10.94,0.78,-22.44,34059
831,-0.0,0.99,-0.1,10.85,0.41,-21.98,34059
832,-0.01,1.0,-0.09,10.92,0.56,-21.39,34299
833,-0.01,0.99,-0.09,11.09,0.63,-20.82,34299
834,-0.02,0.99,-0.09,10.89,0.64,-20.29,34299
835,-0.02,0.99,-0.11,10.77,0.61,-19.86,34299
836,-0.03,0.99,-0.11,11.0,0.74,-19.44,34299
837,-0.03,0.99,-0.1,10.88,0.4,-18.68,34299
838,-0.02,1.0,-0.1,10.48,0.65,-18.32,34299
839,-0.03,0.99,-0.09,10.66,0.57,-17.76,34299
840,-0.04,0.99,-0.09,10.65,0.31,-17.06,34299
841,-0.03,0.99,-0.09,10.54,0.65,-16.74,34299
842,-0.04,0.99,-0.09,10.42,0.56,-15.85,34299
843,-0.05,0.99,-0.1,10.73,0.31,-15.27,34299
844,-0.04,0.99,-0.1,10.37,0.5,-14.91,34299
845,-0.04,0.99,-0.11,10.72,0.46,-14.31,34308
846,-0.05,0.98,-0.1,10.6,0.59,-13.32,34308
847,-0.05,0.99,-0.09,10.96,0.39,-12.23,34308
848,-0.05,0.99,-0.1,10.56,0.34,-11.76,34308
849,-0.06,0.99,-0.11,10.46,0.51,-11.08,34308
850,-0.06,1.0,-0.1,10.35,0.56,-11.14,34308
851,-0.06,0.99,-0.1,10.58,0.52,-10.91,34308
852,-0.06,1.0,-0.11,10.62,0.33,-10.82,34308
853,-0.07,1.0,-0.11,10.7,0.56,-10.68,34308
854,-0.06,0.99,-0.11,10.66,0.59,-10.15,34308
855,-0.06,0.99,-0.1,10.48,0.5,-9.54,34308
856,-0.06,0.98,-0.1,10.35,0.4,-8.73,34308
857,-0.06,0.98,-0.09,10.31,0.5,-7.48,34175
858,-0.06,0.98,-0.11,10.44,0.53,-6.26,34175
859,-0.06,0.97,-0.11,10.69,0.45,-4.28,34175
860,-0.07,0.97,-0.1,10.27,0.56,-2.37,34175
861,-0.07,0.98,-0.11,9.94,0.37,-0.54,34175
862,-0.07,0.98,-0.1,10.24,0.37,0.34,34175
863,-0.07,0.99,-0.1,10.2,0.52,0.6,34175
864,-0.07,1.01,-0.11,10.44,0.4,0.5,34175
865,-0.07,1.0,-0.1,10.19,0.46,0.44,34175
866,-0.07,0.99,-0.1,9.84,0.57,0.22,34175
867,-0.07,1.0,-0.1,10.15,0.2,0.08,34175
868,-0.07,1.0,-0.1,10.19,0.5,-0.21,34175
869,-0.07,1.0,-0.11,10.41,0.5,-0.21,34051
870,-0.06,1.0,-0.1,10.16,0.1,-0.18,34051
871,-0.07,0.99,-0.11,10.33,0.26,0.02,34051
872,-0.07,0.98,-0.11,10.15,0.22,0.79,34051
873,-0.07,1.0,-0.1,10.36,0.04,1.06,34051
874,-0.07,0.99,-0.12,10.28,0.49,1.24,34051
875,-0.06,1.0,-0.11,10.21,0.31,0.96,34051
876,-0.07,0.99,-0.09,10.02,0.24,1.09,34051
877,-0.07,1.0,-0.11,10.51,0.28,1.08,34051
878,-0.07,0.99,-0.1,10.32,0.35,1.09,34051
879,-0.07,1.0,-0.09,10.46,0.35,1.21,34051
880,-0.06,0.99,-0.11,10.62,0.26,1.2,34051
881,-0.07,1.0,-0.1,10.25,0.27,1.48,34051
882,-0.06,1.0,-0.1,10.31,0.43,1.61,33858
883,-0.06,0.99,-0.1,10.18,0.35,1.58,33858
884,-0.06,1.0,-0.1,10.28,0.5,1.82,33858
885,-0.07,0.99,-0.11,9.7,0.37,2.3,33858
886,-0.07,1.0,-0.1,10.25,0.16,2.53,33858
887,-0.06,1.0,-0.11,10.06,0.48,2.44,33858
888,-0.07,1.0,-0.1,10.02,0.2,2.38,33858
889,-0.06,1.0,-0.1,10.5,0.53,2.0,33858
890,-0.07,1.0,-0.11,10.21,0.45,1.82,33858
891,-0.06,1.0,-0.1,10.13,0.44,1.23,33858
892,-0.06,1.0,-0.1,10.21,0.35,0.98,33858
893,-0.06,1.0,-0.11,10.14,0.46,0.85,33858
894,-0.07,0.99,-0.11,9.5,0.32,0.97,34339
895,-0.07,0.99,-0.1,9.82,0.31,1.34,34339
896,-0.07,0.99,-0.11,10.13,0.29,1.56,34339
897,-0.06,0.99,-0.11,10.26,0.31,1.85,34339
898,-0.07,0.99,-0.11,10.38,0.39,2.3,34339
899,-0.07,1.0,-0.1,10.49,0.47,2.8,34339
900,-0.06,0.99,-0.1,10.2,0.32,2.74,34339
901,-0.07,1.0,-0.1,10.27,0.24,2.82,34339
902,-0.06,0.99,-0.11,9.96,0.22,3.11,34339
903,-0.06,1.0,-0.1,9.83,0.21,3.48,34339
904,-0.07,0.99,-0.11,9.92,0.17,3.82,34339
905,-0.06,0.98,-0.11,10.36,0.21,4.38,34339
906,-0.06,0.99,-0.11,10.11,0.22,4.92,34535
907,-0.06,0.99,-0.1,10.02,0.08,5.47,34535
908,-0.06,0.99,-0.09,9.89,0.32,6.05,34535
909,-0.06,0.99,-0.11,9.97,0.32,6.35,34535
910,-0.06,0.99,-0.11,9.81,0.38,6.63,34535
911,-0.06,0.99,-0.1,9.98,0.11,6.82,34535
912,-0.06,1.0,-0.1,9.85,0.11,7.1,34535
913,-0.06,1.0,-0.11,9.71,0.38,7.37,34535
914,-0.06,1.0,-0.1,9.94,0.25,7.88,34535
915,-0.05,0.99,-0.11,10.01,0.14,7.69,34535
916,-0.05,1.0,-0.09,10.02,0.37,7.66,34535
917,-0.04,1.0,-0.1,10.21,0.19,7.5,34535
918,-0.06,1.0,-0.11,9.88,0.24,7.25,34535
919,-0.05,1.0,-0.1,10.13,0.08,6.89,34472
920,-0.05,1.01,-0.1,10.11,0.28,6.54,34472
921,-0.05,1.01,-0.11,9.95,0.28,6.14,34472
922,-0.04,1.0,-0.1,10.12,0.36,5.66,34472
923,-0.05,1.0,-0.1,9.98,0.08,5.5,34472
924,-0.05,1.0,-0.11,10.25,0.31,5.33,34472
925,-0.04,1.01,-0.11,10.01,0.15,5.14,34472
926,-0.04,1.01,-0.1,9.95,0.09,4.65,34472
927,-0.05,1.01,-0.1,10.14,0.21,4.03,34472
928,-0.04,1.01,-0.1,10.47,0.38,3.33,34472
929,-0.04,1.01,-0.1,9.89,0.44,2.6,34472
930,-0.04,1.01,-0.1,10.32,0.38,1.68,34472
931,-0.04,1.02,-0.09,10.38,0.34,0.6,34308
932,-0.04,1.01,-0.09,10.04,0.6,-0.18,34308
